Get Moves 17:28:10.439161300
Get Monsters 17:28:10.497218
Get Monsters 17:28:10.527962900
Get Monsters 17:28:10.558322600
Get Monsters 17:28:10.593221800
Get Moves 17:28:21.131889200
Get Moves 17:28:28.462467
Get Moves 17:28:36.183145500
Get Moves 17:28:41.268337800
Get Moves 17:30:58.815385500
Get Moves 17:30:58.922251100
Get Monsters 17:30:58.985229300
Get Monsters 17:30:59.018765300
Get Monsters 17:30:59.046345800
Get Monsters 17:30:59.083351600
Get Moves 17:31:02.827481300
Get Moves 17:31:06.346249300
Get Moves 17:31:48.900708900
Get Moves 17:31:48.983914100
Get Monsters 17:31:49.048922
Get Monsters 17:31:49.087324300
Get Monsters 17:31:49.125883
Get Monsters 17:31:49.167946800
Get Moves 17:31:55.432991500
Get Moves 17:34:39.459559
Get Moves 17:34:39.676439700
Get Monsters 17:34:39.765074300
Get Monsters 17:34:39.809756600
Get Monsters 17:34:39.856046400
Get Monsters 17:34:39.901951300
Get Moves 17:35:57.520192
Get Moves 17:35:57.611566700
Get Monsters 17:35:57.675077500
Get Monsters 17:35:57.718153600
Get Monsters 17:35:57.761683800
Get Monsters 17:35:57.803925700
Get Moves 17:53:20.608985900
Get Moves 17:53:20.740083200
Get Monsters 17:53:20.804340500
Get Monsters 17:53:20.845759400
Get Monsters 17:53:20.876462
Get Monsters 17:53:20.912193300
Get Moves 17:53:26.182437700
Get Moves 17:53:35.018607900
Get Moves 17:53:42.620131
Get Moves 17:53:42.730034300
Get Monsters 17:53:42.814414400
Get Monsters 17:53:42.853082600
Get Monsters 17:53:42.887098500
Get Monsters 17:53:42.927882100
Get Moves 17:53:48.603407400
Get Moves 17:56:27.384444900
Get Moves 17:56:27.496042200
Get Monsters 17:56:27.571002400
Get Monsters 17:56:27.621947800
Get Monsters 17:56:27.670253500
Get Monsters 17:56:27.723584600
Get Moves 17:56:32.935956500
Get Monsters 17:56:36.637576
Get Moves 17:57:25.409855800
Get Moves 17:57:25.561974500
Get Monsters 17:57:25.643469800
Get Monsters 17:57:25.710107500
Get Monsters 17:57:25.764498400
Get Monsters 17:57:25.823025600
Get Moves 17:59:22.915811400
Get Moves 17:59:22.996407700
Get Monsters 17:59:23.064043300
Get Monsters 17:59:23.105582900
Get Monsters 17:59:23.141289
Get Monsters 17:59:23.181440700
Get Moves 18:46:45.153636500
Get Moves 18:46:45.260392700
Get Monsters 18:46:45.314685500
Get Monsters 18:46:45.358043200
Get Monsters 18:46:45.389872
Get Monsters 18:46:45.431029400
Get Moves 18:48:21.787435700
Get Moves 18:48:21.909210400
Get Monsters 18:48:21.976376100
Get Monsters 18:48:22.015547500
Get Monsters 18:48:22.053859900
Get Monsters 18:48:22.092288100
Get Moves 18:48:41.660538600
Get Moves 18:48:41.749147800
Get Monsters 18:48:41.815716900
Get Monsters 18:48:41.886594100
Get Monsters 18:48:41.969560600
Get Monsters 18:48:42.052451700
Get Moves 18:49:19.563811200
Get Moves 18:49:19.657832600
Get Monsters 18:49:19.738068500
Get Monsters 18:49:19.787837600
Get Monsters 18:49:19.827175300
Get Monsters 18:49:19.867571100
Get Moves 18:50:54.534944400
Get Moves 18:50:54.747035500
Get Monsters 18:50:54.830189400
Get Monsters 18:50:54.884010100
Get Monsters 18:50:54.926965100
Get Monsters 18:50:54.967311200
Get Moves 18:52:52.605905600
Get Moves 18:52:52.701778600
Get Monsters 18:52:52.753175800
Get Monsters 18:52:52.786290500
Get Monsters 18:52:52.815922800
Get Monsters 18:52:52.850274600
Get Moves 18:55:06.568251700
Get Moves 18:55:06.672738200
Get Monsters 18:55:06.744475300
Get Monsters 18:55:06.791315100
Get Monsters 18:55:06.833376700
Get Monsters 18:55:06.877704500
Get Moves 18:55:31.496319100
Get Moves 18:55:31.581537700
Get Monsters 18:55:31.636135100
Get Monsters 18:55:31.666189500
Get Monsters 18:55:31.693644900
Get Monsters 18:55:31.728127
Get Moves 18:56:10.531763100
Get Moves 18:56:10.649847200
Get Monsters 18:56:10.720574500
Get Monsters 18:56:10.759772900
Get Monsters 18:56:10.801493600
Get Monsters 18:56:10.842711900
Get Moves 18:56:31.265645
Get Moves 18:56:31.370157
Get Monsters 18:56:31.448465600
Get Monsters 18:56:31.496321200
Get Monsters 18:56:31.538157100
Get Monsters 18:56:31.576025800
Get Moves 19:00:43.545213100
Get Moves 19:00:43.664528600
Get Monsters 19:00:43.749725400
Get Monsters 19:00:43.794157500
Get Monsters 19:00:43.842938
Get Monsters 19:00:43.897293500
Get Moves 19:01:05.908779800
Get Moves 19:01:06.011151100
Get Monsters 19:01:06.078495100
Get Monsters 19:01:06.126097400
Get Monsters 19:01:06.164730700
Get Monsters 19:01:06.206561300
Get Moves 19:02:12.208226400
Get Moves 19:02:12.317638100
Get Monsters 19:02:12.384082600
Get Monsters 19:02:12.432969200
Get Monsters 19:02:12.471210
Get Monsters 19:02:12.523087
Get Moves 19:03:58.988749600
Get Moves 19:03:59.096862
Get Monsters 19:03:59.155708700
Get Monsters 19:03:59.187805800
Get Monsters 19:03:59.218807100
Get Monsters 19:03:59.255625200
Get Moves 19:07:47.950321600
Get Moves 19:07:48.051621900
Get Monsters 19:07:48.112273500
Get Monsters 19:07:48.143516700
Get Monsters 19:07:48.173096700
Get Monsters 19:07:48.209566400
Get Moves 19:08:07.672454500
Get Moves 19:08:08.153790
Get Monsters 19:08:08.208845500
Get Monsters 19:08:08.243008400
Get Monsters 19:08:08.279078800
Get Monsters 19:08:08.319149300
Get Moves 19:08:55.518353500
Get Moves 19:08:55.617243700
Get Monsters 19:08:55.684056400
Get Monsters 19:08:55.734942800
Get Monsters 19:08:55.779823
Get Monsters 19:08:55.819735800
Get Moves 19:10:27.337535500
Get Moves 19:10:27.435299600
Get Monsters 19:10:27.486503500
Get Monsters 19:10:27.521377100
Get Monsters 19:10:27.553640100
Get Monsters 19:10:27.592526300
Get Moves 19:10:51.211771700
Get Moves 19:10:51.285360900
Get Monsters 19:10:51.345889200
Get Monsters 19:10:51.384606600
Get Monsters 19:10:51.420558700
Get Monsters 19:10:51.460557200
Get Moves 19:11:07.020844900
Get Moves 19:11:07.109732300
Get Monsters 19:11:07.180631700
Get Monsters 19:11:07.235426900
Get Monsters 19:11:07.284537700
Get Monsters 19:11:07.339445600
Get Moves 19:11:24.025872400
Get Moves 19:11:24.116103700
Get Monsters 19:11:24.169901
Get Monsters 19:11:24.206980100
Get Monsters 19:11:24.241292800
Get Monsters 19:11:24.284111300
Get Moves 19:11:39.355057700
Get Moves 19:11:39.464170700
Get Monsters 19:11:39.527288800
Get Monsters 19:11:39.569048700
Get Monsters 19:11:39.611503700
Get Monsters 19:11:39.655202800
Get Moves 19:12:10.626525100
Get Moves 19:12:10.726283500
Get Monsters 19:12:10.791498900
Get Monsters 19:12:10.824928800
Get Monsters 19:12:10.861796200
Get Monsters 19:12:10.910970200
Get Moves 19:12:36.329760800
Get Moves 19:12:36.427348100
Get Monsters 19:12:36.500342700
Get Monsters 19:12:36.533994100
Get Monsters 19:12:36.567905300
Get Monsters 19:12:36.607430600
Get Moves 19:13:00.580460400
Get Moves 19:13:00.710342300
Get Monsters 19:13:00.775310300
Get Monsters 19:13:00.814921400
Get Monsters 19:13:00.848069300
Get Monsters 19:13:00.891982400
Get Moves 19:13:30.304599
Get Moves 19:13:30.408488800
Get Monsters 19:13:30.508686800
Get Monsters 19:13:30.554844300
Get Monsters 19:13:30.600649400
Get Monsters 19:13:30.647228900
Get Moves 19:13:37.733895800
Add Monster 19:13:43.952190800
Get Monsters 19:13:48.387426500
Get Moves 19:15:51.750019600
Get Moves 19:15:51.861310800
Get Monsters 19:15:51.947721800
Get Monsters 19:15:51.993858600
Get Monsters 19:15:52.037952200
Get Monsters 19:15:52.086456200
Get Moves 19:16:13.312997800
Get Moves 19:16:13.419797
Get Monsters 19:16:13.477856300
Get Monsters 19:16:13.514459300
Get Monsters 19:16:13.544949100
Get Monsters 19:16:13.581426900
Get Moves 19:16:31.338386700
Get Moves 19:16:31.429317400
Get Monsters 19:16:31.499666100
Get Monsters 19:16:31.542222300
Get Monsters 19:16:31.575548300
Get Monsters 19:16:31.617774400
Get Moves 19:16:48.484491
Get Moves 19:16:48.571353100
Get Monsters 19:16:48.628807300
Get Monsters 19:16:48.660420300
Get Monsters 19:16:48.693775100
Get Monsters 19:16:48.736250200
Get Moves 19:17:11.456233200
Get Moves 19:17:11.533855900
Get Monsters 19:17:11.590229500
Get Monsters 19:17:11.622989500
Get Monsters 19:17:11.655507300
Get Monsters 19:17:11.694959
Get Moves 19:17:27.745307300
Get Moves 19:17:27.845060200
Get Monsters 19:17:27.907865100
Get Monsters 19:17:27.949277200
Get Monsters 19:17:27.991535600
Get Monsters 19:17:28.037461500
Get Moves 19:17:48.484935300
Get Moves 19:17:48.576012800
Get Monsters 19:17:48.635438600
Get Monsters 19:17:48.675315700
Get Monsters 19:17:48.709557500
Get Monsters 19:17:48.754467600
Get Moves 19:21:38.544089100
Get Moves 19:21:38.653667600
Get Monsters 19:21:38.728802
Get Monsters 19:21:38.766549400
Get Monsters 19:21:38.800873700
Get Monsters 19:21:38.839731
Get Moves 19:22:54.446494900
Get Moves 19:22:54.527199500
Get Monsters 19:22:54.581913300
Get Monsters 19:22:54.615947900
Get Monsters 19:22:54.651549300
Get Monsters 19:22:54.686170100
Get Moves 19:24:12.783523500
Get Moves 19:24:12.859339300
Get Monsters 19:24:12.933102300
Get Monsters 19:24:12.981786100
Get Monsters 19:24:13.016086800
Get Monsters 19:24:13.053735
Get Moves 19:24:43.224692600
Get Moves 19:24:43.336882200
Get Monsters 19:24:43.394770500
Get Monsters 19:24:43.434999800
Get Monsters 19:24:43.469371
Get Monsters 19:24:43.509940300
Get Moves 19:25:28.675738400
Get Moves 19:25:28.774936100
Get Monsters 19:25:28.840759900
Get Monsters 19:25:28.881843200
Get Monsters 19:25:28.922999700
Get Monsters 19:25:28.972826600
Get Moves 19:25:56.340913600
Get Moves 19:25:56.434928100
Get Monsters 19:25:56.504689900
Get Monsters 19:25:56.549553300
Get Monsters 19:25:56.584235900
Get Monsters 19:25:56.626969
Get Moves 19:27:16.258136
Get Moves 19:27:16.386130300
Get Monsters 19:27:16.462069900
Get Monsters 19:27:16.504793900
Get Monsters 19:27:16.549578900
Get Monsters 19:27:16.603096600
Get Moves 19:27:35.131155200
Get Moves 19:27:35.255484600
Get Monsters 19:27:35.321332300
Get Monsters 19:27:35.359196
Get Monsters 19:27:35.386354100
Get Monsters 19:27:35.422246400
Get Moves 19:32:23.612075
Get Moves 19:32:23.748959200
Get Monsters 19:32:23.809937500
Get Monsters 19:32:23.844956400
Get Monsters 19:32:23.875227500
Get Monsters 19:32:23.915456500
Get Moves 08:29:36.187723800
Get Moves 08:29:36.255562600
Get Monsters 08:29:36.309018400
Get Monsters 08:29:36.318280300
Get Monsters 08:29:36.328294600
Get Monsters 08:29:36.348495800
Get Moves 08:32:00.790625600
Get Moves 08:32:00.905444500
Get Monsters 08:32:00.977240700
Get Monsters 08:32:01.031037700
Get Monsters 08:32:01.070404900
Get Monsters 08:32:01.124955300
Get Moves 08:33:00.369056700
Get Moves 08:33:00.605597600
Get Monsters 08:33:00.690930500
Get Monsters 08:33:00.740531500
Get Monsters 08:33:00.787197800
Get Monsters 08:33:00.834094400
Get Moves 09:03:06.716679200
Get Moves 09:03:06.898947700
Get Monsters 09:03:07.094919300
Get Monsters 09:03:07.375557300
Get Monsters 09:03:07.439936
Get Monsters 09:03:07.514207100
Get Moves 09:03:48.106413200
Get Moves 09:03:48.199796400
Get Monsters 09:03:48.258984500
Get Monsters 09:03:48.296988800
Get Monsters 09:03:48.327910200
Get Monsters 09:03:48.364481700
Get Monsters 09:03:48.486253900
Get Moves 09:04:18.353062800
Get Moves 09:04:18.435402800
Get Monsters 09:04:18.509223800
Get Monsters 09:04:18.553605100
Get Monsters 09:04:18.598284
Get Monsters 09:04:18.639263900
Get Monsters 09:04:18.781361500
Get Moves 09:04:57.169462900
Get Moves 09:04:57.272872400
Get Monsters 09:04:57.340295200
Get Monsters 09:04:57.414038100
Get Monsters 09:04:57.464048700
Get Monsters 09:04:57.549135200
Get Monsters 09:04:57.725073600
Get Moves 09:05:49.951192
Get Moves 09:05:50.050092800
Get Monsters 09:05:50.111037200
Get Monsters 09:05:50.150180200
Get Monsters 09:05:50.187168100
Get Monsters 09:05:50.228411700
Get Monsters 09:05:50.359575300
Get Moves 09:06:57.894980900
Get Moves 09:06:58.039099
Get Monsters 09:06:58.137878500
Get Monsters 09:06:58.223086900
Get Monsters 09:06:58.284488300
Get Monsters 09:06:58.355323300
Get Monsters 09:06:58.606502500
Get Moves 09:07:24.812052400
Get Moves 09:07:24.946608400
Get Monsters 09:07:25.080908300
Get Monsters 09:07:25.146499900
Get Monsters 09:07:25.204359600
Get Monsters 09:07:25.251593
Get Monsters 09:07:25.398001700
Get Moves 09:16:34.009520600
Get Moves 09:16:34.219999700
Get Monsters 09:16:34.383978100
Get Monsters 09:16:34.459978200
Get Monsters 09:16:34.505889700
Get Monsters 09:16:34.558301100
Get Monsters 09:16:34.682895600
Get Moves 09:17:15.145846500
Get Moves 09:17:15.248559600
Get Monsters 09:17:15.310199400
Get Monsters 09:17:15.352932
Get Monsters 09:17:15.407890700
Get Monsters 09:17:15.457052900
Get Monsters 09:17:15.589507100
Get Moves 09:18:23.076722500
Get Moves 09:18:23.236353900
Get Monsters 09:18:23.406923
Get Monsters 09:18:23.473338100
Get Monsters 09:18:23.534672100
Get Monsters 09:18:23.611901
Get Monsters 09:18:23.753669300
Get Moves 09:20:21.404492700
Get Moves 09:20:21.514235400
Get Monsters 09:20:21.570325
Get Monsters 09:20:21.616911800
Get Monsters 09:20:21.652339400
Get Monsters 09:20:21.696299300
Get Monsters 09:20:21.831681500
Get Moves 09:21:11.133547300
Get Moves 09:21:11.223194700
Get Monsters 09:21:11.278610300
Get Monsters 09:21:11.315121800
Get Monsters 09:21:11.349684200
Get Monsters 09:21:11.389150600
Get Monsters 09:21:11.517137600
Get Moves 09:22:37.834525100
Get Moves 09:22:37.962010400
Get Monsters 09:22:38.055840600
Get Monsters 09:22:38.121289
Get Monsters 09:22:38.176912500
Get Monsters 09:22:38.241429500
Get Monsters 09:22:38.431579100
Get Moves 12:40:19.435309700
Get Moves 12:40:19.553279
Get Monsters 12:40:19.633054800
Get Monsters 12:40:19.713116700
Get Monsters 12:40:19.750451800
Get Monsters 12:40:19.814325900
Get Monsters 12:40:19.973983500
Get Moves 12:41:09.061428400
Get Moves 12:41:09.204027600
Get Monsters 12:41:09.312769100
Get Monsters 12:41:09.366826700
Get Monsters 12:41:09.417751900
Get Monsters 12:41:09.489243800
Get Monsters 12:41:09.636567300
Get Monsters 12:41:23.655806300
Get Moves 12:47:47.775958900
Get Moves 12:47:47.882498900
Get Monsters 12:47:47.940048
Get Monsters 12:47:47.982938100
Get Monsters 12:47:48.024049500
Get Monsters 12:47:48.085650800
Get Moves 12:48:25.305678800
Get Moves 12:48:25.550062800
Get Monsters 12:48:25.635194300
Get Monsters 12:48:25.676769900
Get Monsters 12:48:25.717740300
Get Monsters 12:48:25.760803500
Get Monsters 12:48:25.915047500
Get Moves 12:58:10.843018800
Get Moves 12:58:10.979152900
Get Monsters 12:58:11.064610900
Get Monsters 12:58:11.131164900
Get Monsters 12:58:11.195469300
Get Monsters 12:58:11.245719300
Get Monsters 12:58:11.427345900
Get Monsters 12:58:15.694446300
Get Monsters 12:58:20.734875700
Get Monsters 12:58:26.916940600
Get Monsters 12:58:30.045602400
Get Monsters 12:58:31.312383500
Get Monsters 12:58:36.436659900
Get Monsters 12:58:37.460944300
Get Monsters 12:58:38.166403900
Get Monsters 12:58:40.208267700
Get Monsters 12:58:41.547356400
Get Monsters 12:58:45.261107900
Get Monsters 12:58:47.613908500
Get Monsters 12:58:48.330376900
Get Monsters 12:58:48.780223600
Get Monsters 12:58:49.161020
Get Monsters 12:58:49.508160500
Get Monsters 12:58:49.829536900
Get Monsters 12:58:50.150252800
Get Monsters 12:58:50.440398300
Get Monsters 12:58:50.738896100
Get Monsters 12:58:51.029656300
Get Monsters 12:58:51.326269500
Get Monsters 12:58:51.628564400
Get Monsters 12:58:51.909959900
Get Monsters 12:58:52.197077400
Get Monsters 12:58:52.488750500
Get Moves 12:59:38.042278500
Get Moves 12:59:38.141049600
Get Monsters 12:59:38.201369600
Get Monsters 12:59:38.239549300
Get Monsters 12:59:38.270412600
Get Monsters 12:59:38.314353700
Get Monsters 12:59:38.450308100
Get Monsters 12:59:41.433534600
Get Monsters 12:59:42.805600400
Get Monsters 12:59:43.704166700
Get Monsters 12:59:46.071262700
Get Monsters 12:59:53.526601400
Get Moves 13:03:10.636582400
Get Moves 13:03:10.721138600
Get Monsters 13:03:10.791427400
Get Monsters 13:03:10.828914300
Get Monsters 13:03:10.859670700
Get Monsters 13:03:10.904906700
Get Monsters 13:03:11.030094400
Get Monsters 13:03:12.404023700
Get Monsters 13:03:16.571434200
Get Monsters 13:03:23.538305600
Get Moves 13:04:25.023119800
Get Moves 13:04:25.134164200
Get Monsters 13:04:25.210269800
Get Monsters 13:04:25.262044300
Get Monsters 13:04:25.310498100
Get Monsters 13:04:25.356505900
Get Monsters 13:04:25.481689300
Get Monsters 13:04:27.279528200
Get Monsters 13:04:31.932511300
Get Monsters 13:04:38.038715400
Get Monsters 13:04:41.731085400
Get Monsters 13:04:46.173823600
Get Moves 13:17:04.613799500
Get Moves 13:17:04.794955200
Get Monsters 13:17:04.878833600
Get Monsters 13:17:04.929123700
Get Monsters 13:17:04.970430600
Get Monsters 13:17:05.012745400
Get Monsters 13:17:05.159292400
Get Monsters 13:17:06.711504700
Get Moves 13:17:25.421487900
Get Moves 13:17:25.555275
Get Monsters 13:17:25.635116900
Get Monsters 13:17:25.680353800
Get Monsters 13:17:25.728937100
Get Monsters 13:17:25.780698400
Get Monsters 13:17:25.921163100
Get Monsters 13:17:28.392554400
Get Moves 13:17:50.222673800
Get Moves 13:17:50.329498600
Get Monsters 13:17:50.399617300
Get Monsters 13:17:50.446032800
Get Monsters 13:17:50.489011500
Get Monsters 13:17:50.537718400
Get Monsters 13:17:50.705556400
Get Monsters 13:17:52.997935300
Get Moves 13:42:25.301552800
Get Moves 13:42:25.411804500
Get Monsters 13:42:25.502256700
Get Monsters 13:42:25.563453100
Get Monsters 13:42:25.629243700
Get Monsters 13:42:25.695981400
Get Monsters 13:42:25.894175700
Get Monsters 13:42:29.124930400
Get Moves 13:43:55.455697600
Get Moves 13:43:55.574374500
Get Monsters 13:43:55.664016400
Get Monsters 13:43:55.722565
Get Monsters 13:43:55.779795100
Get Monsters 13:43:55.839737700
Get Monsters 13:43:56.001820300
Get Monsters 13:43:57.477888700
Get Moves 13:45:39.213276700
Get Moves 13:45:39.306873200
Get Monsters 13:45:39.388364200
Get Monsters 13:45:39.450221200
Get Monsters 13:45:39.495544600
Get Monsters 13:45:39.544550900
Get Monsters 13:45:39.676480500
Get Monsters 13:45:42.972283500
Get Moves 13:46:12.695497600
Get Moves 13:46:12.805482900
Get Monsters 13:46:12.912011400
Get Monsters 13:46:12.968844300
Get Monsters 13:46:13.033251800
Get Monsters 13:46:13.101720200
Get Monsters 13:46:13.330149800
Get Monsters 13:46:14.631745400
Get Moves 13:46:34.989381300
Get Moves 13:46:35.078151100
Get Monsters 13:46:35.153026400
Get Monsters 13:46:35.193787600
Get Monsters 13:46:35.239378300
Get Monsters 13:46:35.290590100
Get Monsters 13:46:35.415154100
Get Monsters 13:46:40.044591900
Get Moves 13:47:12.825821
Get Moves 13:47:12.915649500
Get Monsters 13:47:13.012406900
Get Monsters 13:47:13.111943200
Get Monsters 13:47:13.197743400
Get Monsters 13:47:13.322495500
Get Monsters 13:47:13.498076
Get Monsters 13:47:15.747722600
Get Moves 13:48:30.259330800
Get Moves 13:48:30.363213900
Get Monsters 13:48:30.443956200
Get Monsters 13:48:30.482746700
Get Monsters 13:48:30.520466600
Get Monsters 13:48:30.571985
Get Monsters 13:48:30.708798300
Get Monsters 13:48:33.107408700
Get Moves 13:49:50.117010900
Get Moves 13:49:50.207003500
Get Monsters 13:49:50.287305900
Get Monsters 13:49:50.330176200
Get Monsters 13:49:50.385069900
Get Monsters 13:49:50.429144
Get Monsters 13:49:50.575957900
Get Monsters 13:49:52.274084300
Get Moves 13:51:22.045856800
Get Moves 13:51:22.173198700
Get Monsters 13:51:22.234279700
Get Monsters 13:51:22.285715600
Get Monsters 13:51:22.327745900
Get Monsters 13:51:22.369961500
Get Monsters 13:51:22.498884500
Get Monsters 13:51:24.520150100
Get Moves 13:52:12.542168400
Get Moves 13:52:12.626780300
Get Monsters 13:52:12.700183100
Get Monsters 13:52:12.756338500
Get Monsters 13:52:12.802637
Get Monsters 13:52:12.849760500
Get Monsters 13:52:12.993386900
Get Monsters 13:52:14.806294900
Get Moves 13:56:42.334547800
Get Moves 13:56:42.427835400
Get Monsters 13:56:42.495600700
Get Monsters 13:56:42.538301700
Get Monsters 13:56:42.576588400
Get Monsters 13:56:42.629412700
Get Monsters 13:56:42.763690
Get Monsters 13:56:44.920272
Get Moves 13:58:20.768393500
Get Moves 13:58:20.868511700
Get Monsters 13:58:20.928219600
Get Monsters 13:58:20.964000800
Get Monsters 13:58:20.996552100
Get Monsters 13:58:21.034209900
Get Monsters 13:58:21.145447300
Get Monsters 13:58:30.162918700
Get Monsters 13:58:31.150108600
Get Monsters 13:58:31.961395600
Get Monsters 13:58:32.501182200
Get Monsters 13:58:33.273654400
Get Moves 14:37:58.322390500
Get Moves 14:37:58.456705100
Get Monsters 14:37:58.543916400
Get Monsters 14:37:58.585989800
Get Monsters 14:37:58.616801100
Get Monsters 14:37:58.655314100
Get Monsters 14:37:58.789419500
Get Monsters 14:38:00.997420600
Get Moves 14:38:21.290692900
Get Moves 14:38:21.545900500
Get Monsters 14:38:21.637073300
Get Monsters 14:38:21.694147600
Get Monsters 14:38:21.729873700
Get Monsters 14:38:21.773042600
Get Monsters 14:38:21.892391300
Get Monsters 14:38:22.735003100
Get Moves 14:40:02.676706900
Get Moves 14:40:02.783717800
Get Monsters 14:40:02.849655800
Get Monsters 14:40:02.898707
Get Monsters 14:40:02.945256800
Get Monsters 14:40:02.992981800
Get Monsters 14:40:03.134203
Get Monsters 14:40:04.954087300
Get Moves 14:40:38.834798700
Get Moves 14:40:39.010484300
Get Monsters 14:40:39.106890100
Get Monsters 14:40:39.162723800
Get Monsters 14:40:39.221004600
Get Monsters 14:40:39.278600500
Get Monsters 14:40:39.449714600
Get Monsters 14:40:43.203132800
Get Moves 14:41:53.661100300
Get Moves 14:41:53.786816500
Get Monsters 14:41:53.886730
Get Monsters 14:41:53.931895800
Get Monsters 14:41:53.974009100
Get Monsters 14:41:54.020944200
Get Monsters 14:41:54.159387
Get Monsters 14:41:56.291424400
Get Moves 14:48:04.352080800
Get Moves 14:48:04.450852200
Get Monsters 14:48:04.505833300
Get Monsters 14:48:04.539095700
Get Monsters 14:48:04.570147900
Get Monsters 14:48:04.606864900
Get Monsters 14:48:04.720366600
